Wall time,Step,Value
1686336168.393379,6300,5.151000022888184
1686336184.0080028,6400,5.026000022888184
1686336200.480925,6500,5.02400016784668
1686336216.2717674,6600,5.000999927520752
1686336232.5556529,6700,5.035999774932861
1686336248.4649584,6800,4.994999885559082
1686336264.8506892,6900,5.002999782562256
1686336280.7706501,7000,4.999000072479248
1686336297.1137989,7100,4.98199987411499
1686336313.4323976,7200,4.9710001945495605
1686336330.335877,7300,4.968999862670898
1686336346.8018837,7400,4.951000213623047
1686336363.506712,7500,4.98799991607666
1686336380.500619,7600,5.001999855041504
1686336396.5717094,7700,4.9670000076293945
1686336413.2661238,7800,4.954999923706055
1686336429.3813806,7900,4.956999778747559
1686336446.0313032,8000,4.947000026702881
1686336462.5615726,8100,5.001999855041504
1686336478.7676132,8200,4.9039998054504395
1686336495.379175,8300,4.968999862670898
1686336511.446888,8400,4.892000198364258
1686336526.8113906,8500,4.88700008392334
1686336543.0945966,8600,4.916999816894531
1686336560.0452201,8700,4.931000232696533
1686336576.3757324,8800,4.935999870300293
1686336592.87074,8900,4.90500020980835
1686336609.337168,9000,4.895999908447266
1686336626.2058933,9100,4.9070000648498535
1686336642.8945854,9200,4.934000015258789
1686336658.5055637,9300,4.868000030517578
1686336673.7590358,9400,4.890999794006348
1686336690.3481748,9500,4.860000133514404
1686336706.6023233,9600,4.849999904632568
1686336723.4831386,9700,4.860000133514404
1686336739.5749018,9800,4.848999977111816
1686336756.088846,9900,4.861999988555908
1686336773.3975527,10000,4.828999996185303
1686336789.271425,10100,4.831999778747559
1686336805.2903256,10200,4.869999885559082
1686336821.824744,10300,4.7789998054504395
1686336838.38771,10400,4.861000061035156
1686336854.737012,10500,4.876999855041504
1686336871.553364,10600,4.888000011444092
1686336887.7216957,10700,4.828999996185303
1686336904.52894,10800,4.841000080108643
1686336920.3036416,10900,4.7729997634887695
1686336936.07438,11000,4.775000095367432
1686336952.3788729,11100,4.775000095367432
1686336969.0028517,11200,4.800000190734863
1686336984.8422127,11300,4.803999900817871
1686337001.208082,11400,4.775000095367432
1686337017.2754252,11500,4.735000133514404
1686337033.4701886,11600,4.760000228881836
1686337049.6287441,11700,4.807000160217285
1686337065.138515,11800,4.754000186920166
1686337081.9474914,11900,4.76200008392334
1686337098.1729329,12000,4.747000217437744
1686337115.1911283,12100,4.789000034332275
1686337131.5369594,12200,4.7270002365112305
1686337147.9215214,12300,4.802000045776367
1686337164.4670727,12400,4.764999866485596
1686337180.2062407,12500,4.705999851226807
1686337221.2466161,12600,4.7230000495910645
1686337237.6515987,12700,4.624000072479248
1686337254.04217,12800,4.659999847412109
1686337271.1070678,12900,4.7170000076293945
1686337287.3285398,13000,4.639999866485596
1686337303.5667908,13100,4.677999973297119
1686337320.22098,13200,4.6539998054504395
1686337336.3869607,13300,4.74399995803833
1686337352.412961,13400,4.651000022888184
1686337369.0649316,13500,4.690999984741211
1686337385.3152146,13600,4.627999782562256
1686337401.5125647,13700,4.640999794006348
1686337417.6008794,13800,4.6579999923706055
1686337433.6963742,13900,4.716000080108643
1686337451.6802306,14000,4.6620001792907715
1686337468.0173793,14100,4.638999938964844
1686337484.0945704,14200,4.631999969482422
1686337500.6164234,14300,4.625
1686337517.362353,14400,4.716000080108643
1686337533.50661,14500,4.640999794006348
1686337549.7243433,14600,4.670000076293945
1686337566.1203196,14700,4.664999961853027
1686337582.9746857,14800,4.65500020980835
1686337599.697757,14900,4.650000095367432
1686337616.8120694,15000,4.63100004196167
1686337633.2374463,15100,4.673999786376953
1686337648.9874575,15200,4.624000072479248
1686337666.2328327,15300,4.664000034332275
1686337681.9793227,15400,4.677999973297119
1686337699.0784452,15500,4.650000095367432
1686337715.1234448,15600,4.6620001792907715
1686337730.8268108,15700,4.5929999351501465
1686337746.512004,15800,4.632999897003174
1686337763.1399896,15900,4.638000011444092
1686337779.1299305,16000,4.585000038146973
1686337795.6652367,16100,4.616000175476074
1686337812.1378596,16200,4.686999797821045
1686337828.7291174,16300,4.64300012588501
1686337845.017913,16400,4.636000156402588
1686337861.001773,16500,4.611999988555908
1686337878.2659125,16600,4.619999885559082
1686337893.7189982,16700,4.565999984741211
1686337909.4179327,16800,4.663000106811523
1686337925.6628575,16900,4.572999954223633
1686337941.792862,17000,4.584000110626221
1686337958.6570294,17100,4.644000053405762
1686337974.8759491,17200,4.623000144958496
1686337991.1076524,17300,4.610000133514404
1686338007.421205,17400,4.609000205993652
1686338022.9557276,17500,4.557000160217285
1686338039.1469007,17600,4.5960001945495605
1686338055.2372608,17700,4.618000030517578
1686338071.5107245,17800,4.5920000076293945
1686338088.8361998,17900,4.579999923706055
1686338104.4662633,18000,4.589000225067139
1686338120.5453634,18100,4.552000045776367
1686338136.874536,18200,4.579999923706055
1686338152.7083395,18300,4.633999824523926
1686338169.5638452,18400,4.559000015258789
1686338185.7210736,18500,4.610000133514404
1686338202.157614,18600,4.60099983215332
1686338218.207953,18700,4.553999900817871
1686338234.4831707,18800,4.559000015258789
1686338279.4933949,18900,4.576000213623047
1686338297.2568126,19000,4.5269999504089355
1686338313.2865837,19100,4.4679999351501465
1686338329.7525108,19200,4.521999835968018
1686338345.7875705,19300,4.492000102996826
1686338362.7791638,19400,4.5320000648498535
1686338379.69392,19500,4.526000022888184
1686338396.4221733,19600,4.570000171661377
1686338412.7945435,19700,4.50600004196167
1686338428.6882389,19800,4.5320000648498535
1686338445.3366272,19900,4.540999889373779
1686338461.5447865,20000,4.508999824523926
1686338477.3018997,20100,4.5329999923706055
1686338493.5880578,20200,4.50600004196167
1686338511.164257,20300,4.533999919891357
1686338528.1150959,20400,4.502999782562256
1686338544.377156,20500,4.519000053405762
1686338560.5843334,20600,4.51200008392334
1686338577.4540613,20700,4.493000030517578
1686338593.663795,20800,4.563000202178955
1686338610.2562547,20900,4.480000019073486
1686338626.9003441,21000,4.535999774932861
1686338643.1886268,21100,4.5279998779296875
1686338659.1878445,21200,4.49399995803833
1686338675.055409,21300,4.493000030517578
1686338691.359187,21400,4.5269999504089355
1686338707.3421676,21500,4.489999771118164
1686338724.8321142,21600,4.491000175476074
1686338741.1279216,21700,4.504000186920166
1686338756.688926,21800,4.546000003814697
1686338773.6023133,21900,4.564000129699707
1686338789.9016628,22000,4.495999813079834
1686338806.1600766,22100,4.519000053405762
1686338822.852658,22200,4.5269999504089355
1686338840.2004921,22300,4.517000198364258
1686338856.7207797,22400,4.480000019073486
1686338873.3917334,22500,4.520999908447266
1686338889.1848516,22600,4.4720001220703125
1686338904.9451418,22700,4.521999835968018
1686338921.1422582,22800,4.51200008392334
1686338938.7862182,22900,4.51200008392334
1686338954.9446747,23000,4.521999835968018
1686338970.8341155,23100,4.484000205993652
1686338987.6340134,23200,4.540999889373779
1686339003.7833858,23300,4.449999809265137
1686339020.1661332,23400,4.510000228881836
1686339036.3777313,23500,4.491000175476074
1686339052.493806,23600,4.440000057220459
1686339068.6573086,23700,4.451000213623047
1686339085.9056714,23800,4.51200008392334
1686339102.4957657,23900,4.480999946594238
1686339118.3464322,24000,4.506999969482422
1686339134.6962824,24100,4.510000228881836
1686339150.6557453,24200,4.47599983215332
1686339166.8249917,24300,4.491000175476074
1686339182.9808745,24400,4.479000091552734
1686339199.2038646,24500,4.53000020980835
1686339216.1256857,24600,4.526000022888184
1686339232.0424669,24700,4.48199987411499
1686339247.605969,24800,4.448999881744385
1686339263.1134572,24900,4.46999979019165
1686339280.3763852,25000,4.507999897003174
1686339296.8093076,25100,4.445000171661377
1686339334.837554,25200,4.5
1686339351.144381,25300,4.4029998779296875
1686339366.8988633,25400,4.385000228881836
1686339383.4726093,25500,4.4039998054504395
1686339400.0689895,25600,4.439000129699707
1686339416.2212565,25700,4.39900016784668
1686339432.3443563,25800,4.374000072479248
1686339449.4502363,25900,4.410999774932861
1686339466.0977755,26000,4.423999786376953
1686339482.7759612,26100,4.451000213623047
1686339498.8059263,26200,4.459000110626221
1686339514.9039505,26300,4.427000045776367
1686339530.6687136,26400,4.4039998054504395
1686339547.0269554,26500,4.440999984741211
1686339563.3200305,26600,4.429999828338623
1686339578.9851115,26700,4.428999900817871
1686339595.626792,26800,4.388000011444092
1686339612.1181123,26900,4.4629998207092285
1686339628.4362912,27000,4.447999954223633
1686339644.2684674,27100,4.428999900817871
1686339660.961743,27200,4.401000022888184
1686339677.3520732,27300,4.452000141143799
1686339694.1316614,27400,4.449999809265137
1686339710.4723532,27500,4.400000095367432
1686339726.7197137,27600,4.4720001220703125
1686339743.304522,27700,4.434999942779541
1686339759.6384218,27800,4.415999889373779
1686339775.7829945,27900,4.48799991607666
1686339792.4364576,28000,4.456999778747559
1686339809.025466,28100,4.429999828338623
1686339825.253742,28200,4.427999973297119
1686339841.6275847,28300,4.4670000076293945
1686339858.10225,28400,4.421000003814697
1686339874.011901,28500,4.441999912261963
1686339890.6647851,28600,4.426000118255615
1686339906.600569,28700,4.431000232696533
1686339923.3381624,28800,4.408999919891357
1686339939.5531368,28900,4.4120001792907715
1686339955.7206507,29000,4.425000190734863
1686339972.7286084,29100,4.445000171661377
1686339989.8211815,29200,4.4730000495910645
1686340005.6275816,29300,4.445000171661377
1686340021.452353,29400,4.410999774932861
1686340037.7233047,29500,4.3979997634887695
1686340053.7369564,29600,4.406000137329102
1686340070.7494066,29700,4.373000144958496
1686340087.2367337,29800,4.442999839782715
1686340110.687561,29900,4.4629998207092285
1686340129.4665675,30000,4.441999912261963
1686340146.303584,30100,4.3979997634887695
1686340162.164461,30200,4.427999973297119
1686340180.0816233,30300,4.439000129699707
1686340200.2705295,30400,4.438000202178955
1686340216.4165804,30500,4.427999973297119
1686340232.847406,30600,4.408999919891357
1686340249.1300554,30700,4.380000114440918
1686340265.4285963,30800,4.439000129699707
1686340281.6728427,30900,4.4029998779296875
1686340297.7710385,31000,4.4670000076293945
1686340314.3997972,31100,4.410999774932861
1686340331.3351648,31200,4.442999839782715
1686340347.6820672,31300,4.409999847412109
1686340363.8991585,31400,4.429999828338623
